gameid,playerindex,moveid,movetype,cardname
327,2,47,PLAY,Builders Guild
327,0,48,PLAY,Scientists Guild
327,1,49,PLAY,Lighthouse
327,2,50,PLAY,University
327,0,51,PLAY,Arena
327,1,52,DISCARD,Academy
327,2,53,PLAY,Gardens
184,0,0,PLAY,Press
184,1,1,PLAY,Clay Pit
184,2,2,PLAY,Clay Pool
184,0,3,PLAY,Timber Yard
184,1,4,PLAY,Ore Vein
184,2,5,PLAY,Altar
184,0,6,PLAY,Stone Pit
184,1,7,PLAY,Scriptorium
184,2,8,PLAY,Theater
184,0,9,PLAY,East Trading Post
184,1,10,PLAY,Workshop
184,2,11,PLAY,Baths
184,0,12,PLAY,Stockade
184,1,13,PLAY,Loom
184,2,14,DISCARD,Barracks
184,0,15,PLAY,Glassworks
184,1,16,PLAY,Guard Tower
184,2,17,PLAY,West Trading Post
184,0,18,PLAY,Vineyard
184,1,19,PLAY,Courthouse
184,2,20,PLAY,Walls
184,0,21,PLAY,Sawmill
184,1,22,PLAY,Archery Range
184,2,23,PLAY,Quarry
184,0,24,PLAY,Forum
184,1,25,PLAY,Press
184,2,26,PLAY,Statue
184,0,27,PLAY,Stables
184,1,28,PLAY,Library
184,2,29,PLAY,Temple
184,0,30,UPGRADE_WONDER,Aqueduct
184,1,31,PLAY,Glassworks
184,2,32,PLAY,Foundry
184,0,33,PLAY,Dispensary
184,1,34,PLAY,Brickyard
184,2,35,PLAY,Loom
184,0,36,PLAY,Haven
184,1,37,PLAY,Pantheon
184,2,38,PLAY,Town Hall
184,0,39,PLAY,Strategists Guild
184,1,40,PLAY,Gardens
184,2,41,PLAY,Fortifications
184,0,42,PLAY,Arsenal
184,1,43,PLAY,Senate
184,2,44,DISCARD,Siege Workshop
184,0,45,PLAY,Observatory
184,1,46,PLAY,Study
184,2,47,PLAY,Workers Guild
184,0,48,PLAY,Academy
184,1,49,PLAY,Spies Guild
184,2,50,PLAY,Arena
184,0,51,PLAY,Lighthouse
184,1,52,PLAY,Philosophers Guild
184,2,53,DISCARD,University
104,0,0,PLAY,Timber Yard
104,1,1,PLAY,Theater
104,2,2,PLAY,Ore Vein
104,0,3,PLAY,Loom
104,1,4,PLAY,Stone Pit
104,2,5,PLAY,Lumber Yard
104,0,6,PLAY,East Trading Post
104,1,7,PLAY,Clay Pit
104,2,8,PLAY,Altar
104,0,9,PLAY,Marketplace
104,1,10,PLAY,Apothecary
104,2,11,UPGRADE_WONDER,Barracks
104,0,12,PLAY,Guard Tower
104,1,13,PLAY,Baths
104,2,14,PLAY,Press
104,0,15,UPGRADE_WONDER,Clay Pool
104,1,16,PLAY,Glassworks
104,2,17,PLAY,West Trading Post
104,0,18,PLAY,Sawmill
104,1,19,PLAY,Dispensary
104,2,20,PLAY,Stables
104,0,21,PLAY,Foundry
104,1,22,PLAY,Library
104,2,23,PLAY,School
104,0,24,PLAY,Press
104,1,25,PLAY,Statue
104,2,26,PLAY,Vineyard
104,0,27,PLAY,Caravansery
104,1,28,PLAY,Quarry
104,2,29,PLAY,Walls
104,0,30,PLAY,Temple
104,1,31,DISCARD,Laboratory
104,2,32,PLAY,Archery Range
104,0,33,PLAY,Forum
104,1,34,PLAY,Aqueduct
104,2,35,PLAY,Glassworks
104,0,36,PLAY,Academy
104,1,37,UPGRADE_WONDER,Lighthouse
104,2,38,DISCARD,Arsenal
104,0,39,UPGRADE_WONDER,Philosophers Guild
104,1,40,UPGRADE_WONDER,Workers Guild
104,2,41,PLAY,Palace
104,0,42,PLAY,Senate
104,1,43,PLAY,University
104,2,44,PLAY,Fortifications
104,0,45,PLAY,Study
104,1,46,PLAY,Gardens
104,2,47,DISCARD,Haven
104,0,48,PLAY,Strategists Guild
104,1,49,PLAY,Town Hall
104,2,50,PLAY,Arena
104,0,51,PLAY,Scientists Guild
104,1,52,DISCARD,Siege Workshop
104,2,53,PLAY,Observatory
161,0,0,PLAY,Press
161,1,1,PLAY,Ore Vein
161,2,2,PLAY,Lumber Yard
161,0,3,PLAY,Baths
161,1,4,PLAY,Clay Pit
161,2,5,PLAY,Marketplace
161,0,6,PLAY,Barracks
161,1,7,PLAY,Clay Pool
161,2,8,PLAY,Theater
161,0,9,DISCARD,Apothecary
161,1,10,PLAY,Glassworks
161,2,11,PLAY,Altar
161,0,12,PLAY,Loom
161,1,13,PLAY,Scriptorium
161,2,14,PLAY,Guard Tower
161,0,15,PLAY,Timber Yard
161,1,16,PLAY,Stockade
161,2,17,PLAY,West Trading Post
161,0,18,PLAY,School
161,1,19,PLAY,Foundry
161,2,20,PLAY,Quarry
161,0,21,PLAY,Brickyard
161,1,22,PLAY,Dispensary
161,2,23,PLAY,Walls
161,0,24,PLAY,Sawmill
161,1,25,PLAY,Courthouse
161,2,26,PLAY,Forum
161,0,27,PLAY,Stables
161,1,28,PLAY,Library
161,2,29,PLAY,Temple
161,0,30,PLAY,Aqueduct
161,1,31,PLAY,Press
161,2,32,PLAY,Statue
161,0,33,PLAY,Laboratory
161,1,34,PLAY,Loom
161,2,35,PLAY,Caravansery
161,0,36,PLAY,Gardens
161,1,37,PLAY,Pantheon
161,2,38,PLAY,Academy
161,0,39,PLAY,Arena
161,1,40,PLAY,Senate
161,2,41,PLAY,Fortifications
161,0,42,PLAY,Observatory
161,1,43,PLAY,Siege Workshop
161,2,44,PLAY,Lighthouse
161,0,45,PLAY,Study
161,1,46,PLAY,Lodge
161,2,47,UPGRADE_WONDER,Builders Guild
161,0,48,PLAY,Arsenal
161,1,49,PLAY,University
161,2,50,UPGRADE_WONDER,Haven
161,0,51,UPGRADE_WONDER,Craftsmens Guild
161,1,52,PLAY,Palace
161,2,53,UPGRADE_WONDER,Scientists Guild
113,0,0,PLAY,Ore Vein
113,1,1,PLAY,Stone Pit
113,2,2,PLAY,Baths
113,0,3,PLAY,Workshop
113,1,4,PLAY,Altar
113,2,5,PLAY,Clay Pit
113,0,6,PLAY,Clay Pool
113,1,7,PLAY,West Trading Post
113,2,8,PLAY,Marketplace
113,0,9,PLAY,Loom
113,1,10,PLAY,Timber Yard
113,2,11,PLAY,Theater
113,0,12,PLAY,Press
113,1,13,PLAY,Glassworks
113,2,14,PLAY,Lumber Yard
113,0,15,PLAY,Scriptorium
113,1,16,PLAY,East Trading Post
113,2,17,PLAY,Apothecary
113,0,18,PLAY,Stables
113,1,19,PLAY,Foundry
113,2,20,PLAY,Aqueduct
113,0,21,PLAY,Laboratory
113,1,22,PLAY,Walls
113,2,23,PLAY,Archery Range
113,0,24,DISCARD,Courthouse
113,1,25,UPGRADE_WONDER,Forum
113,2,26,PLAY,Temple
113,0,27,PLAY,Vineyard
113,1,28,UPGRADE_WONDER,Quarry
113,2,29,PLAY,Caravansery
113,0,30,UPGRADE_WONDER,Library
113,1,31,PLAY,Statue
113,2,32,PLAY,Dispensary
113,0,33,PLAY,Glassworks
113,1,34,PLAY,Sawmill
113,2,35,PLAY,School
113,0,36,PLAY,Lighthouse
113,1,37,PLAY,Arsenal
113,2,38,PLAY,Observatory
113,0,39,PLAY,University
113,1,40,PLAY,Fortifications
113,2,41,PLAY,Lodge
113,0,42,PLAY,Scientists Guild
113,1,43,PLAY,Senate
113,2,44,PLAY,Siege Workshop
113,0,45,PLAY,Arena
113,1,46,PLAY,Gardens
113,2,47,UPGRADE_WONDER,Palace
113,0,48,PLAY,Pantheon
113,1,49,PLAY,Town Hall
113,2,50,UPGRADE_WONDER,Philosophers Guild
113,0,51,PLAY,Study
113,1,52,PLAY,Craftsmens Guild
113,2,53,UPGRADE_WONDER,Shipowners Guild
177,0,0,PLAY,East Trading Post
177,1,1,PLAY,Clay Pit
177,2,2,PLAY,Stone Pit
177,0,3,PLAY,Loom
177,1,4,PLAY,Workshop
177,2,5,UPGRADE_WONDER,Theater
177,0,6,PLAY,Guard Tower
177,1,7,PLAY,Ore Vein
177,2,8,PLAY,Altar
177,0,9,PLAY,Lumber Yard
177,1,10,PLAY,Barracks
177,2,11,PLAY,Timber Yard
177,0,12,UPGRADE_WONDER,Apothecary
177,1,13,PLAY,Marketplace
177,2,14,PLAY,Stockade
177,0,15,DISCARD,West Trading Post
177,1,16,PLAY,Glassworks
177,2,17,PLAY,Scriptorium
177,0,18,PLAY,Brickyard
177,1,19,PLAY,Archery Range
177,2,20,PLAY,Stables
177,0,21,PLAY,Forum
177,1,22,UPGRADE_WONDER,Walls
177,2,23,PLAY,Courthouse
177,0,24,PLAY,Temple
177,1,25,PLAY,Statue
177,2,26,PLAY,Library
177,0,27,PLAY,Foundry
177,1,28,PLAY,Caravansery
177,2,29,PLAY,Aqueduct
177,0,30,PLAY,Sawmill
177,1,31,PLAY,School
177,2,32,PLAY,Glassworks
177,0,33,PLAY,Vineyard
177,1,34,PLAY,Laboratory
177,2,35,UPGRADE_WONDER,Loom
177,0,36,PLAY,Magistrates Guild
177,1,37,PLAY,Siege Workshop
177,2,38,PLAY,Senate
177,0,39,PLAY,Scientists Guild
177,1,40,PLAY,Pantheon
177,2,41,PLAY,Academy
177,0,42,PLAY,Haven
177,1,43,PLAY,Lighthouse
177,2,44,PLAY,Town Hall
177,0,45,PLAY,Builders Guild
177,1,46,PLAY,Arsenal
177,2,47,DISCARD,Fortifications
177,0,48,PLAY,Philosophers Guild
177,1,49,UPGRADE_WONDER,Study
177,2,50,PLAY,Spies Guild
177,0,51,PLAY,Gardens
177,1,52,PLAY,Lodge
177,2,53,PLAY,University
185,0,0,PLAY,West Trading Post
185,1,1,PLAY,Clay Pool
185,2,2,PLAY,Clay Pit
185,0,3,PLAY,Baths
185,1,4,PLAY,Workshop
185,2,5,PLAY,Stone Pit
185,0,6,PLAY,Barracks
185,1,7,PLAY,Ore Vein
185,2,8,PLAY,Theater
185,0,9,PLAY,Guard Tower
185,1,10,PLAY,Altar
185,2,11,PLAY,Loom
185,0,12,DISCARD,Press
185,1,13,PLAY,Apothecary
185,2,14,PLAY,Glassworks
185,0,15,PLAY,Lumber Yard
185,1,16,PLAY,Marketplace
185,2,17,PLAY,Scriptorium
185,0,18,PLAY,Forum
185,1,19,PLAY,Temple
185,2,20,PLAY,Stables
185,0,21,PLAY,Brickyard
185,1,22,PLAY,Sawmill
185,2,23,PLAY,Statue
185,0,24,PLAY,Laboratory
185,1,25,PLAY,Archery Range
185,2,26,PLAY,Courthouse
185,0,27,PLAY,Quarry
185,1,28,PLAY,Dispensary
185,2,29,PLAY,Vineyard
185,0,30,PLAY,Walls
185,1,31,PLAY,Caravansery
185,2,32,UPGRADE_WONDER,School
185,0,33,PLAY,Aqueduct
185,1,34,UPGRADE_WONDER,Glassworks
185,2,35,PLAY,Library
185,0,36,PLAY,Senate
185,1,37,UPGRADE_WONDER,Study
185,2,38,PLAY,Siege Workshop
185,0,39,PLAY,Lodge
185,1,40,PLAY,Pantheon
185,2,41,PLAY,Town Hall
185,0,42,PLAY,Lighthouse
185,1,43,PLAY,Arsenal
185,2,44,PLAY,Gardens
185,0,45,PLAY,Observatory
185,1,46,UPGRADE_WONDER,Palace
185,2,47,UPGRADE_WONDER,Craftsmens Guild
185,0,48,PLAY,Fortifications
185,1,49,PLAY,Spies Guild
185,2,50,DISCARD,Magistrates Guild
185,0,51,PLAY,Haven
185,1,52,PLAY,Workers Guild
185,2,53,PLAY,University
178,0,0,PLAY,Stone Pit
178,1,1,PLAY,Theater
178,2,2,PLAY,Timber Yard
178,0,3,DISCARD,Glassworks
178,1,4,PLAY,Ore Vein
178,2,5,PLAY,Clay Pool
178,0,6,PLAY,Lumber Yard
178,1,7,PLAY,Scriptorium
178,2,8,UPGRADE_WONDER,Stockade
178,0,9,PLAY,Barracks
178,1,10,PLAY,East Trading Post
178,2,11,UPGRADE_WONDER,Altar
178,0,12,PLAY,Press
178,1,13,PLAY,Guard Tower
178,2,14,PLAY,Clay Pit
178,0,15,PLAY,Loom
178,1,16,PLAY,Marketplace
178,2,17,PLAY,West Trading Post
178,0,18,PLAY,Aqueduct
178,1,19,PLAY,Foundry
178,2,20,PLAY,Walls
178,0,21,UPGRADE_WONDER,Stables
178,1,22,UPGRADE_WONDER,Laboratory
178,2,23,PLAY,Statue
178,0,24,DISCARD,Temple
178,1,25,PLAY,Library
178,2,26,PLAY,Archery Range
178,0,27,PLAY,Brickyard
178,1,28,PLAY,School
178,2,29,PLAY,Sawmill
178,0,30,PLAY,Forum
178,1,31,PLAY,Courthouse
178,2,32,PLAY,Press
178,0,33,UPGRADE_WONDER,Glassworks
178,1,34,PLAY,Vineyard
178,2,35,PLAY,Loom
178,0,36,UPGRADE_WONDER,Siege Workshop
178,1,37,UPGRADE_WONDER,Magistrates Guild
178,2,38,PLAY,Fortifications
178,0,39,PLAY,Traders Guild
178,1,40,PLAY,Gardens
178,2,41,PLAY,Senate
178,0,42,PLAY,Observatory
178,1,43,UPGRADE_WONDER,Lodge
178,2,44,PLAY,Arsenal
178,0,45,PLAY,Arena
178,1,46,PLAY,Craftsmens Guild
178,2,47,PLAY,Study
178,0,48,PLAY,Palace
178,1,49,PLAY,Haven
178,2,50,DISCARD,Academy
178,0,51,PLAY,Pantheon
178,1,52,DISCARD,Builders Guild
178,2,53,DISCARD,Spies Guild
152,0,0,PLAY,Glassworks
152,1,1,PLAY,Ore Vein
152,2,2,PLAY,Clay Pit
152,0,3,PLAY,Workshop
152,1,4,PLAY,Lumber Yard
152,2,5,PLAY,Theater
152,0,6,DISCARD,Loom
152,1,7,PLAY,Scriptorium
152,2,8,PLAY,Altar
152,0,9,PLAY,Marketplace
152,1,10,PLAY,Stone Pit
152,2,11,PLAY,Clay Pool
152,0,12,PLAY,Baths
152,1,13,DISCARD,Apothecary
152,2,14,PLAY,West Trading Post
152,0,15,PLAY,Stockade
152,1,16,PLAY,Timber Yard
152,2,17,PLAY,East Trading Post
152,0,18,PLAY,Caravansery
152,1,19,UPGRADE_WONDER,Brickyard
152,2,20,UPGRADE_WONDER,Sawmill
152,0,21,PLAY,Loom
152,1,22,PLAY,Stables
152,2,23,UPGRADE_WONDER,Laboratory
152,0,24,PLAY,Archery Range
152,1,25,PLAY,Library
152,2,26,UPGRADE_WONDER,School
152,0,27,PLAY,Courthouse
152,1,28,PLAY,Temple
152,2,29,PLAY,Glassworks
152,0,30,PLAY,Aqueduct
152,1,31,PLAY,Statue
152,2,32,PLAY,Dispensary
152,0,33,PLAY,Press
152,1,34,PLAY,Quarry
152,2,35,PLAY,Forum
152,0,36,PLAY,Siege Workshop
152,1,37,PLAY,Pantheon
152,2,38,PLAY,Fortifications
152,0,39,DISCARD,Craftsmens Guild
152,1,40,PLAY,Arsenal
152,2,41,PLAY,Town Hall
152,0,42,PLAY,Shipowners Guild
152,1,43,PLAY,Study
152,2,44,PLAY,Palace
152,0,45,PLAY,Strategists Guild
152,1,46,PLAY,Senate
152,2,47,PLAY,Gardens
152,0,48,DISCARD,University
152,1,49,PLAY,Academy
152,2,50,PLAY,Lodge
152,0,51,PLAY,Lighthouse
152,1,52,PLAY,Arena
152,2,53,PLAY,Observatory
186,0,0,PLAY,Loom
186,1,1,PLAY,Ore Vein
186,2,2,PLAY,Theater
186,0,3,PLAY,Press
186,1,4,PLAY,Apothecary
186,2,5,PLAY,Clay Pit
186,0,6,PLAY,Timber Yard
186,1,7,PLAY,Baths
186,2,8,PLAY,Clay Pool
186,0,9,PLAY,Stockade
186,1,10,PLAY,Lumber Yard
186,2,11,PLAY,Scriptorium
186,0,12,PLAY,Marketplace
186,1,13,PLAY,East Trading Post
186,2,14,PLAY,Altar
186,0,15,PLAY,Guard Tower
186,1,16,PLAY,Stone Pit
186,2,17,PLAY,Barracks
186,0,18,PLAY,Library
186,1,19,PLAY,Stables
186,2,20,PLAY,Sawmill
186,0,21,UPGRADE_WONDER,Archery Range
186,1,22,PLAY,Walls
186,2,23,UPGRADE_WONDER,School
186,0,24,PLAY,Foundry
186,1,25,UPGRADE_WONDER,Brickyard
186,2,26,PLAY,Statue
186,0,27,PLAY,Vineyard
186,1,28,PLAY,Caravansery
186,2,29,PLAY,Temple
186,0,30,UPGRADE_WONDER,Laboratory
186,1,31,UPGRADE_WONDER,Glassworks
186,2,32,PLAY,Loom
186,0,33,PLAY,Forum
186,1,34,PLAY,Aqueduct
186,2,35,PLAY,Courthouse
186,0,36,PLAY,Study
186,1,37,PLAY,Fortifications
186,2,38,PLAY,Workers Guild
186,0,39,PLAY,Strategists Guild
186,1,40,UPGRADE_WONDER,Arena
186,2,41,PLAY,Gardens
186,0,42,PLAY,Palace
186,1,43,PLAY,Lighthouse
186,2,44,PLAY,Arsenal
186,0,45,PLAY,Town Hall
186,1,46,UPGRADE_WONDER,Traders Guild
186,2,47,PLAY,Lodge
186,0,48,PLAY,Academy
186,1,49,PLAY,Craftsmens Guild
186,2,50,PLAY,Pantheon
186,0,51,PLAY,Haven
186,1,52,PLAY,Siege Workshop
186,2,53,PLAY,Senate
242,0,0,PLAY,Timber Yard
242,1,1,PLAY,Theater
242,2,2,PLAY,Altar
242,0,3,PLAY,West Trading Post
242,1,4,PLAY,Clay Pit
242,2,5,PLAY,Stone Pit
242,0,6,PLAY,Guard Tower
242,1,7,PLAY,Clay Pool
242,2,8,PLAY,Baths
242,0,9,PLAY,Lumber Yard
242,1,10,PLAY,Press
242,2,11,PLAY,Stockade
242,0,12,PLAY,Glassworks
242,1,13,PLAY,Marketplace
242,2,14,PLAY,Scriptorium
242,0,15,PLAY,Workshop
242,1,16,PLAY,Barracks
242,2,17,PLAY,Loom
242,0,18,PLAY,Dispensary
242,1,19,UPGRADE_WONDER,Temple
242,2,20,PLAY,Aqueduct
242,0,21,PLAY,Library
242,1,22,PLAY,School
242,2,23,PLAY,Foundry
242,0,24,PLAY,Laboratory
242,1,25,PLAY,Statue
242,2,26,UPGRADE_WONDER,Loom
242,0,27,UPGRADE_WONDER,Sawmill
242,1,28,PLAY,Stables
242,2,29,PLAY,Quarry
242,0,30,PLAY,Walls
242,1,31,PLAY,Glassworks
242,2,32,PLAY,Courthouse
242,0,33,PLAY,Brickyard
242,1,34,PLAY,Caravansery
242,2,35,PLAY,Vineyard
242,0,36,PLAY,Lighthouse
242,1,37,UPGRADE_WONDER,Arena
242,2,38,UPGRADE_WONDER,Senate
242,0,39,PLAY,Lodge
242,1,40,UPGRADE_WONDER,Scientists Guild
242,2,41,UPGRADE_WONDER,Palace
242,0,42,PLAY,Arsenal
242,1,43,PLAY,Fortifications
242,2,44,PLAY,Pantheon
242,0,45,PLAY,Strategists Guild
242,1,46,UPGRADE_WONDER,Philosophers Guild
242,2,47,PLAY,Siege Workshop
242,0,48,PLAY,University
242,1,49,PLAY,Town Hall
242,2,50,PLAY,Study
242,0,51,PLAY,Craftsmens Guild
242,1,52,PLAY,Observatory
242,2,53,PLAY,Academy
114,0,0,PLAY,West Trading Post
114,1,1,PLAY,Theater
114,2,2,PLAY,Ore Vein
114,0,3,PLAY,Lumber Yard
114,1,4,PLAY,Clay Pool
114,2,5,PLAY,Altar
114,0,6,PLAY,Clay Pit
114,1,7,PLAY,Timber Yard
114,2,8,PLAY,Workshop
114,0,9,PLAY,Barracks
114,1,10,PLAY,Scriptorium
114,2,11,PLAY,Glassworks
114,0,12,DISCARD,Stockade
114,1,13,PLAY,Baths
114,2,14,PLAY,Loom
114,0,15,PLAY,Stone Pit
114,1,16,PLAY,East Trading Post
114,2,17,PLAY,Press
114,0,18,PLAY,Quarry
114,1,19,UPGRADE_WONDER,Courthouse
114,2,20,PLAY,Laboratory
114,0,21,PLAY,Glassworks
114,1,22,PLAY,Aqueduct
114,2,23,PLAY,Archery Range
114,0,24,PLAY,Sawmill
114,1,25,PLAY,Library
114,2,26,PLAY,Dispensary
114,0,27,PLAY,Stables
114,1,28,PLAY,Temple
114,2,29,PLAY,Vineyard
114,0,30,PLAY,Walls
114,1,31,PLAY,Statue
114,2,32,UPGRADE_WONDER,Forum
114,0,33,PLAY,School
114,1,34,UPGRADE_WONDER,Loom
114,2,35,PLAY,Brickyard
114,0,36,PLAY,Builders Guild
114,1,37,PLAY,Pantheon
114,2,38,PLAY,Arsenal
114,0,39,PLAY,University
114,1,40,PLAY,Senate
114,2,41,PLAY,Fortifications
114,0,42,UPGRADE_WONDER,Lodge
114,1,43,UPGRADE_WONDER,Strategists Guild
114,2,44,PLAY,Observatory
114,0,45,PLAY,Town Hall
114,1,46,PLAY,Lighthouse
114,2,47,PLAY,Arena
114,0,48,PLAY,Haven
114,1,49,PLAY,Gardens
114,2,50,PLAY,Siege Workshop
114,0,51,PLAY,Palace
114,1,52,PLAY,Spies Guild
114,2,53,PLAY,Study
289,0,0,PLAY,Stone Pit
289,1,1,PLAY,Clay Pool
289,2,2,PLAY,Theater
289,0,3,PLAY,Press
289,1,4,PLAY,Baths
289,2,5,PLAY,Timber Yard
289,0,6,PLAY,Workshop
289,1,7,PLAY,Clay Pit
289,2,8,UPGRADE_WONDER,Barracks
289,0,9,DISCARD,Loom
289,1,10,UPGRADE_WONDER,Stockade
289,2,11,PLAY,Scriptorium
289,0,12,DISCARD,Ore Vein
289,1,13,UPGRADE_WONDER,Apothecary
289,2,14,PLAY,Lumber Yard
289,0,15,PLAY,West Trading Post
289,1,16,PLAY,Glassworks
289,2,17,UPGRADE_WONDER,Marketplace
289,0,18,PLAY,Archery Range
289,1,19,PLAY,Dispensary
289,2,20,PLAY,Brickyard
289,0,21,PLAY,School
289,1,22,PLAY,Aqueduct
289,2,23,PLAY,Stables
289,0,24,UPGRADE_WONDER,Walls
289,1,25,PLAY,Temple
289,2,26,PLAY,Foundry
289,0,27,UPGRADE_WONDER,Press
289,1,28,PLAY,Library
289,2,29,UPGRADE_WONDER,Quarry
289,0,30,PLAY,Laboratory
289,1,31,PLAY,Courthouse
289,2,32,PLAY,Forum
289,0,33,PLAY,Loom
289,1,34,PLAY,Statue
289,2,35,PLAY,Sawmill
289,0,36,PLAY,Lodge
289,1,37,PLAY,Pantheon
289,2,38,PLAY,Gardens
289,0,39,PLAY,Traders Guild
289,1,40,PLAY,Observatory
289,2,41,PLAY,Arsenal
289,0,42,UPGRADE_WONDER,Arena
289,1,43,PLAY,Town Hall
289,2,44,PLAY,Siege Workshop
289,0,45,PLAY,Academy
289,1,46,PLAY,Senate
289,2,47,PLAY,Study
289,0,48,DISCARD,Palace
289,1,49,PLAY,University
289,2,50,PLAY,Fortifications
289,0,51,PLAY,Haven
289,1,52,PLAY,Strategists Guild
289,2,53,PLAY,Spies Guild
162,0,0,PLAY,Theater
162,1,1,PLAY,Lumber Yard
162,2,2,PLAY,Workshop
162,0,3,PLAY,Stone Pit
162,1,4,PLAY,Ore Vein
162,2,5,PLAY,Clay Pit
162,0,6,PLAY,Loom
162,1,7,PLAY,Altar
162,2,8,PLAY,Scriptorium
162,0,9,PLAY,Barracks
162,1,10,PLAY,Marketplace
162,2,11,PLAY,West Trading Post
162,0,12,PLAY,Guard Tower
162,1,13,PLAY,Stockade
162,2,14,PLAY,Glassworks
162,0,15,DISCARD,Baths
162,1,16,PLAY,Apothecary
162,2,17,PLAY,Clay Pool
162,0,18,PLAY,Brickyard
162,1,19,PLAY,Temple
162,2,20,PLAY,Foundry
162,0,21,PLAY,Quarry
162,1,22,PLAY,Stables
162,2,23,PLAY,Archery Range
162,0,24,PLAY,Walls
162,1,25,UPGRADE_WONDER,Forum
162,2,26,PLAY,Library
162,0,27,PLAY,Sawmill
162,1,28,PLAY,Press
162,2,29,PLAY,Statue
162,0,30,UPGRADE_WONDER,Caravansery
162,1,31,UPGRADE_WONDER,Aqueduct
162,2,32,PLAY,Courthouse
162,0,33,UPGRADE_WONDER,Glassworks
162,1,34,UPGRADE_WONDER,Loom
162,2,35,PLAY,Dispensary
162,0,36,PLAY,Siege Workshop
162,1,37,PLAY,Fortifications
162,2,38,PLAY,Lodge
162,0,39,PLAY,Lighthouse
162,1,40,PLAY,Arsenal
162,2,41,UPGRADE_WONDER,Builders Guild
162,0,42,PLAY,Strategists Guild
162,1,43,DISCARD,University
162,2,44,UPGRADE_WONDER,Gardens
162,0,45,PLAY,Workers Guild
162,1,46,PLAY,Pantheon
162,2,47,UPGRADE_WONDER,Arena
162,0,48,PLAY,Senate
162,1,49,PLAY,Haven
162,2,50,PLAY,Traders Guild
162,0,51,PLAY,Palace
162,1,52,PLAY,Observatory
162,2,53,PLAY,Town Hall
290,0,0,PLAY,Glassworks
290,1,1,PLAY,Ore Vein
290,2,2,PLAY,Clay Pool
290,0,3,PLAY,Theater
290,1,4,PLAY,Lumber Yard
290,2,5,PLAY,Baths
290,0,6,PLAY,Timber Yard
290,1,7,PLAY,Workshop
290,2,8,PLAY,Stone Pit
290,0,9,UPGRADE_WONDER,Stockade
290,1,10,PLAY,Clay Pit
290,2,11,PLAY,Altar
290,0,12,PLAY,Guard Tower
290,1,13,PLAY,Marketplace
290,2,14,PLAY,East Trading Post
290,0,15,PLAY,Loom
290,1,16,PLAY,Press
290,2,17,DISCARD,Scriptorium
290,0,18,PLAY,Temple
290,1,19,PLAY,Sawmill
290,2,20,UPGRADE_WONDER,Statue
290,0,21,PLAY,Library
290,1,22,PLAY,Laboratory
290,2,23,PLAY,Quarry
290,0,24,PLAY,Brickyard
290,1,25,PLAY,Stables
290,2,26,PLAY,Walls
290,0,27,DISCARD,Loom
290,1,28,PLAY,Dispensary
290,2,29,PLAY,Archery Range
290,0,30,UPGRADE_WONDER,Courthouse
290,1,31,PLAY,Glassworks
290,2,32,PLAY,Aqueduct
290,0,33,PLAY,Forum
290,1,34,UPGRADE_WONDER,Caravansery
290,2,35,PLAY,Press
290,0,36,PLAY,Lighthouse
290,1,37,UPGRADE_WONDER,Arsenal
290,2,38,DISCARD,Siege Workshop
290,0,39,PLAY,Haven
290,1,40,UPGRADE_WONDER,Pantheon
290,2,41,PLAY,Senate
290,0,42,PLAY,University
290,1,43,PLAY,Craftsmens Guild
290,2,44,PLAY,Fortifications
290,0,45,PLAY,Shipowners Guild
290,1,46,PLAY,Gardens
290,2,47,DISCARD,Palace
290,0,48,PLAY,Study
290,1,49,PLAY,Town Hall
290,2,50,PLAY,Lodge
290,0,51,PLAY,Traders Guild
290,1,52,PLAY,Magistrates Guild
290,2,53,PLAY,Arena
243,0,0,PLAY,Glassworks
243,1,1,PLAY,Timber Yard
243,2,2,PLAY,Clay Pit
243,0,3,PLAY,Altar
243,1,4,PLAY,Ore Vein
243,2,5,PLAY,Baths
243,0,6,PLAY,Theater
243,1,7,PLAY,East Trading Post
243,2,8,PLAY,Workshop
243,0,9,PLAY,Barracks
243,1,10,PLAY,Scriptorium
243,2,11,PLAY,Lumber Yard
243,0,12,PLAY,Stone Pit
243,1,13,PLAY,West Trading Post
243,2,14,PLAY,Stockade
243,0,15,PLAY,Loom
243,1,16,UPGRADE_WONDER,Marketplace
243,2,17,PLAY,Guard Tower
243,0,18,PLAY,Dispensary
243,1,19,UPGRADE_WONDER,Brickyard
243,2,20,PLAY,Aqueduct
243,0,21,PLAY,Quarry
243,1,22,UPGRADE_WONDER,Loom
243,2,23,PLAY,Archery Range
243,0,24,PLAY,Temple
243,1,25,PLAY,Stables
243,2,26,PLAY,Laboratory
243,0,27,PLAY,Walls
243,1,28,PLAY,School
243,2,29,UPGRADE_WONDER,Library
243,0,30,UPGRADE_WONDER,Statue
243,1,31,PLAY,Glassworks
243,2,32,PLAY,Press
243,0,33,PLAY,Foundry
243,1,34,PLAY,Courthouse
243,2,35,DISCARD,Forum
243,0,36,PLAY,Fortifications
243,1,37,PLAY,Senate
243,2,38,UPGRADE_WONDER,Traders Guild
243,0,39,PLAY,Observatory
243,1,40,PLAY,University
243,2,41,UPGRADE_WONDER,Arsenal
243,0,42,UPGRADE_WONDER,Siege Workshop
243,1,43,PLAY,Palace
243,2,44,PLAY,Gardens
243,0,45,PLAY,Scientists Guild
